ID,TRT,Herbicide,AI,Rate,Cultivar,Rep,Run,Biomass,CNTRL_AVG,VSCNTRL,Biomass_Red.
5342,135,Outlook,dimethenamid-P,230,CRS-1,3,1,0.53,0.66,0.80,0.20
5343,136,Outlook,dimethenamid-P,460,CRS-1,1,1,0.39,0.66,0.59,0.41
5344,136,Outlook,dimethenamid-P,460,CRS-1,2,1,0.34,0.66,0.52,0.48
5345,136,Outlook,dimethenamid-P,460,CRS-1,3,1,0.17,0.66,0.26,0.74
5346,137,Outlook,dimethenamid-P,690,CRS-1,1,1,0.04,0.66,0.06,0.94
5347,137,Outlook,dimethenamid-P,690,CRS-1,2,1,0.1,0.66,0.15,0.85
5348,137,Outlook,dimethenamid-P,690,CRS-1,3,1,0.19,0.66,0.29,0.71
5349,138,Outlook,dimethenamid-P,920,CRS-1,1,1,0.24,0.66,0.36,0.64
5350,138,Outlook,dimethenamid-P,920,CRS-1,2,1,0.16,0.66,0.24,0.76
5351,138,Outlook,dimethenamid-P,920,CRS-1,3,1,0.06,0.66,0.09,0.91
5352,139,Outlook,dimethenamid-P,1840,CRS-1,1,1,0,0.66,0.00,1.00
5353,139,Outlook,dimethenamid-P,1840,CRS-1,2,1,0.05,0.66,0.08,0.92
5354,139,Outlook,dimethenamid-P,1840,CRS-1,3,1,0.08,0.66,0.12,0.88
5355,140,Outlook,dimethenamid-P,3680,CRS-1,1,1,0,0.66,0.00,1.00
5356,140,Outlook,dimethenamid-P,3680,CRS-1,2,1,0,0.66,0.00,1.00
5357,140,Outlook,dimethenamid-P,3680,CRS-1,3,1,0,0.66,0.00,1.00
,,Control,acetochlor-1,0,CRS-1,1,1,0.81,0.66,1.00,0.00
,,Control,acetochlor-1,0,CRS-1,2,1,0.55,0.66,0.83,0.17
,,Control,acetochlor-1,0,CRS-1,3,1,0.45,0.66,0.68,0.32
,,Control,acetochlor-1,0,CRS-1,4,1,0.87,0.66,1.00,0.00
,,Control,acetochlor-1,0,CRS-1,5,1,0.7,0.66,1.00,0.00
,,Control,acetochlor-1,0,CRS-1,6,1,0.58,0.66,0.88,0.12
5358,141,Harness,acetochlor-1,184,CRS-1,1,1,0.42,0.66,0.64,0.36
5359,141,Harness,acetochlor-1,184,CRS-1,2,1,0.48,0.66,0.73,0.27
5360,141,Harness,acetochlor-1,184,CRS-1,3,1,0.06,0.66,0.09,0.91
5361,142,Harness,acetochlor-1,368,CRS-1,1,1,0.28,0.66,0.42,0.58
5362,142,Harness,acetochlor-1,368,CRS-1,2,1,0.11,0.66,0.17,0.83
5363,142,Harness,acetochlor-1,368,CRS-1,3,1,0.05,0.66,0.08,0.92
5364,143,Harness,acetochlor-1,736,CRS-1,1,1,0.06,0.66,0.09,0.91
5365,143,Harness,acetochlor-1,736,CRS-1,2,1,0.13,0.66,0.20,0.80
5366,143,Harness,acetochlor-1,736,CRS-1,3,1,0.07,0.66,0.11,0.89
5367,144,Harness,acetochlor-1,1100,CRS-1,1,1,0,0.66,0.00,1.00
5368,144,Harness,acetochlor-1,1100,CRS-1,2,1,0,0.66,0.00,1.00
5369,144,Harness,acetochlor-1,1100,CRS-1,3,1,0.04,0.66,0.06,0.94
5370,145,Harness,acetochlor-1,1470,CRS-1,1,1,0.22,0.66,0.33,0.67
5371,145,Harness,acetochlor-1,1470,CRS-1,2,1,0.08,0.66,0.12,0.88
5372,145,Harness,acetochlor-1,1470,CRS-1,3,1,0.11,0.66,0.17,0.83
5373,146,Harness,acetochlor-1,2940,CRS-1,1,1,0.03,0.66,0.05,0.95
5374,146,Harness,acetochlor-1,2940,CRS-1,2,1,0.02,0.66,0.03,0.97
5375,146,Harness,acetochlor-1,2940,CRS-1,3,1,0.03,0.66,0.05,0.95
5376,147,Harness,acetochlor-1,5900,CRS-1,1,1,0,0.66,0.00,1.00
5377,147,Harness,acetochlor-1,5900,CRS-1,2,1,0,0.66,0.00,1.00
5378,147,Harness,acetochlor-1,5900,CRS-1,3,1,0,0.66,0.00,1.00
,,Control,acetochlor-2,0,CRS-1,1,1,0.81,0.66,1.00,0.00
,,Control,acetochlor-2,0,CRS-1,2,1,0.55,0.66,0.83,0.17
,,Control,acetochlor-2,0,CRS-1,3,1,0.45,0.66,0.68,0.32
,,Control,acetochlor-2,0,CRS-1,4,1,0.87,0.66,1.00,0.00
,,Control,acetochlor-2,0,CRS-1,5,1,0.7,0.66,1.00,0.00
,,Control,acetochlor-2,0,CRS-1,6,1,0.58,0.66,0.88,0.12
5379,148,Warrant,acetochlor-2,158,CRS-1,1,1,0.36,0.66,0.55,0.45
5380,148,Warrant,acetochlor-2,158,CRS-1,2,1,0.05,0.66,0.08,0.92
5381,148,Warrant,acetochlor-2,158,CRS-1,3,1,0.58,0.66,0.88,0.12
5382,149,Warrant,acetochlor-2,315,CRS-1,1,1,0.09,0.66,0.14,0.86
5383,149,Warrant,acetochlor-2,315,CRS-1,2,1,0.5,0.66,0.76,0.24
5384,149,Warrant,acetochlor-2,315,CRS-1,3,1,0.51,0.66,0.77,0.23
5385,150,Warrant,acetochlor-2,630,CRS-1,1,1,0.51,0.66,0.77,0.23
5386,150,Warrant,acetochlor-2,630,CRS-1,2,1,0,0.66,0.00,1.00
5387,150,Warrant,acetochlor-2,630,CRS-1,3,1,0.52,0.66,0.79,0.21
5388,151,Warrant,acetochlor-2,950,CRS-1,1,1,0.44,0.66,0.67,0.33
5389,151,Warrant,acetochlor-2,950,CRS-1,2,1,0.81,0.66,1.00,0.00
5390,151,Warrant,acetochlor-2,950,CRS-1,3,1,0.46,0.66,0.70,0.30
5391,152,Warrant,acetochlor-2,1260,CRS-1,1,1,0.5,0.66,0.76,0.24
5392,152,Warrant,acetochlor-2,1260,CRS-1,2,1,0.4,0.66,0.61,0.39
5393,152,Warrant,acetochlor-2,1260,CRS-1,3,1,0.54,0.66,0.82,0.18
5394,153,Warrant,acetochlor-2,2520,CRS-1,1,1,0.42,0.66,0.64,0.36
5395,153,Warrant,acetochlor-2,2520,CRS-1,2,1,0.46,0.66,0.70,0.30
5396,153,Warrant,acetochlor-2,2520,CRS-1,3,1,0.41,0.66,0.62,0.38
5397,154,Warrant,acetochlor-2,5040,CRS-1,1,1,0.53,0.66,0.80,0.20
5398,154,Warrant,acetochlor-2,5040,CRS-1,2,1,0.45,0.66,0.68,0.32
5399,154,Warrant,acetochlor-2,5040,CRS-1,3,1,0.18,0.66,0.27,0.73
,,Control,S-metolachlor,0,CRS-1,1,1,0.81,0.66,1.00,0.00
,,Control,S-metolachlor,0,CRS-1,2,1,0.55,0.66,0.83,0.17
,,Control,S-metolachlor,0,CRS-1,3,1,0.45,0.66,0.68,0.32
,,Control,S-metolachlor,0,CRS-1,4,1,0.87,0.66,1.00,0.00
,,Control,S-metolachlor,0,CRS-1,5,1,0.7,0.66,1.00,0.00
,,Control,S-metolachlor,0,CRS-1,6,1,0.58,0.66,0.88,0.12
5400,155,Dual II Magnum,S-metolachlor,223,CRS-1,1,1,0.31,0.66,0.47,0.53
5401,155,Dual II Magnum,S-metolachlor,223,CRS-1,2,1,0.46,0.66,0.70,0.30
5402,155,Dual II Magnum,S-metolachlor,223,CRS-1,3,1,0.35,0.66,0.53,0.47
5403,156,Dual II Magnum,S-metolachlor,447,CRS-1,1,1,0.38,0.66,0.58,0.42
5404,156,Dual II Magnum,S-metolachlor,447,CRS-1,2,1,0.25,0.66,0.38,0.62
5405,156,Dual II Magnum,S-metolachlor,447,CRS-1,3,1,0.28,0.66,0.42,0.58
5406,157,Dual II Magnum,S-metolachlor,890,CRS-1,1,1,0.2,0.66,0.30,0.70
5407,157,Dual II Magnum,S-metolachlor,890,CRS-1,2,1,0.16,0.66,0.24,0.76
5408,157,Dual II Magnum,S-metolachlor,890,CRS-1,3,1,0,0.66,0.00,1.00
5409,158,Dual II Magnum,S-metolachlor,1340,CRS-1,1,1,0.11,0.66,0.17,0.83
5410,158,Dual II Magnum,S-metolachlor,1340,CRS-1,2,1,0.04,0.66,0.06,0.94
5411,158,Dual II Magnum,S-metolachlor,1340,CRS-1,3,1,0.01,0.66,0.02,0.98
5412,159,Dual II Magnum,S-metolachlor,1790,CRS-1,1,1,0.13,0.66,0.20,0.80
5413,159,Dual II Magnum,S-metolachlor,1790,CRS-1,2,1,0,0.66,0.00,1.00
5414,159,Dual II Magnum,S-metolachlor,1790,CRS-1,3,1,0.17,0.66,0.26,0.74
5415,160,Dual II Magnum,S-metolachlor,3580,CRS-1,1,1,0.08,0.66,0.12,0.88
5416,160,Dual II Magnum,S-metolachlor,3580,CRS-1,2,1,0.04,0.66,0.06,0.94
5417,160,Dual II Magnum,S-metolachlor,3580,CRS-1,3,1,0.09,0.66,0.14,0.86
5418,161,Dual II Magnum,S-metolachlor,7150,CRS-1,1,1,0,0.66,0.00,1.00
5419,161,Dual II Magnum,S-metolachlor,7150,CRS-1,2,1,0.1,0.66,0.15,0.85
5420,161,Dual II Magnum,S-metolachlor,7150,CRS-1,3,1,0,0.66,0.00,1.00
,,Control,metribuzin,0,X-59,1,2,0.29,0.28,1.00,0.00
,,Control,metribuzin,0,X-59,2,2,0.53,0.28,1.00,0.00
,,Control,metribuzin,0,X-59,3,2,0.33,0.28,1.00,0.00
,,Control,metribuzin,0,X-59,4,2,0,0.28,0.00,1.00
,,Control,metribuzin,0,X-59,5,2,0,0.28,0.00,1.00
,,Control,metribuzin,0,X-59,6,2,0.5,0.28,1.00,0.00
6022,99,Tricor,metribuzin,70.4,X-59,1,2,0.21,0.28,0.75,0.25
6023,99,Tricor,metribuzin,70.4,X-59,2,2,0,0.28,0.00,1.00
6024,99,Tricor,metribuzin,70.4,X-59,3,2,0.27,0.28,0.96,0.04
6025,100,Tricor,metribuzin,141,X-59,1,2,0,0.28,0.00,1.00
6026,100,Tricor,metribuzin,141,X-59,2,2,0,0.28,0.00,1.00
6027,100,Tricor,metribuzin,141,X-59,3,2,0,0.28,0.00,1.00
6028,101,Tricor,metribuzin,282,X-59,1,2,0,0.28,0.00,1.00
6029,101,Tricor,metribuzin,282,X-59,2,2,0,0.28,0.00,1.00
6030,101,Tricor,metribuzin,282,X-59,3,2,0,0.28,0.00,1.00
6031,102,Tricor,metribuzin,422,X-59,1,2,0,0.28,0.00,1.00
6032,102,Tricor,metribuzin,422,X-59,2,2,0,0.28,0.00,1.00
6033,102,Tricor,metribuzin,422,X-59,3,2,0,0.28,0.00,1.00
6034,103,Tricor,metribuzin,563,X-59,1,2,0,0.28,0.00,1.00
6035,103,Tricor,metribuzin,563,X-59,2,2,0,0.28,0.00,1.00
6036,103,Tricor,metribuzin,563,X-59,3,2,0,0.28,0.00,1.00
6037,104,Tricor,metribuzin,1130,X-59,1,2,0,0.28,0.00,1.00
6038,104,Tricor,metribuzin,1130,X-59,2,2,0,0.28,0.00,1.00
6039,104,Tricor,metribuzin,1130,X-59,3,2,0,0.28,0.00,1.00
6040,105,Tricor,metribuzin,2250,X-59,1,2,0,0.28,0.00,1.00
6041,105,Tricor,metribuzin,2250,X-59,2,2,0,0.28,0.00,1.00
6042,105,Tricor,metribuzin,2250,X-59,3,2,0,0.28,0.00,1.00
,,Control,sulfentrazone,0,X-59,1,2,0.29,0.28,1.00,0.00
,,Control,sulfentrazone,0,X-59,2,2,0.53,0.28,1.00,0.00
,,Control,sulfentrazone,0,X-59,3,2,0.33,0.28,1.00,0.00
,,Control,sulfentrazone,0,X-59,4,2,0,0.28,0.00,1.00
,,Control,sulfentrazone,0,X-59,5,2,0,0.28,0.00,1.00
,,Control,sulfentrazone,0,X-59,6,2,0.5,0.28,1.00,0.00
6043,106,Spartan 4F,sulfentrazone,35,X-59,1,2,0.23,0.28,0.82,0.18
6044,106,Spartan 4F,sulfentrazone,35,X-59,2,2,0,0.28,0.00,1.00
6045,106,Spartan 4F,sulfentrazone,35,X-59,3,2,0.28,0.28,1.00,0.00
6046,107,Spartan 4F,sulfentrazone,70,X-59,1,2,0.23,0.28,0.82,0.18
6047,107,Spartan 4F,sulfentrazone,70,X-59,2,2,0.43,0.28,1.00,0.00
6048,107,Spartan 4F,sulfentrazone,70,X-59,3,2,0.29,0.28,1.00,0.00
6049,108,Spartan 4F,sulfentrazone,140,X-59,1,2,0.05,0.28,0.18,0.82
6050,108,Spartan 4F,sulfentrazone,140,X-59,2,2,0.27,0.28,0.96,0.04
6051,108,Spartan 4F,sulfentrazone,140,X-59,3,2,0,0.28,0.00,1.00
6052,109,Spartan 4F,sulfentrazone,210,X-59,1,2,0,0.28,0.00,1.00
6053,109,Spartan 4F,sulfentrazone,210,X-59,2,2,0.25,0.28,0.89,0.11
6054,109,Spartan 4F,sulfentrazone,210,X-59,3,2,0,0.28,0.00,1.00
6055,110,Spartan 4F,sulfentrazone,280,X-59,1,2,0,0.28,0.00,1.00
6056,110,Spartan 4F,sulfentrazone,280,X-59,2,2,0,0.28,0.00,1.00
6057,110,Spartan 4F,sulfentrazone,280,X-59,3,2,0,0.28,0.00,1.00
6058,111,Spartan 4F,sulfentrazone,560,X-59,1,2,0,0.28,0.00,1.00
6059,111,Spartan 4F,sulfentrazone,560,X-59,2,2,0,0.28,0.00,1.00
6060,111,Spartan 4F,sulfentrazone,560,X-59,3,2,0,0.28,0.00,1.00
6061,112,Spartan 4F,sulfentrazone,1120,X-59,1,2,0,0.28,0.00,1.00
6062,112,Spartan 4F,sulfentrazone,1120,X-59,2,2,0,0.28,0.00,1.00
6063,112,Spartan 4F,sulfentrazone,1120,X-59,3,2,0,0.28,0.00,1.00
,,Control,flumioxazin,0,X-59,1,2,0.29,0.28,1.00,0.00
,,Control,flumioxazin,0,X-59,2,2,0.53,0.28,1.00,0.00
,,Control,flumioxazin,0,X-59,3,2,0.33,0.28,1.00,0.00
,,Control,flumioxazin,0,X-59,4,2,0,0.28,0.00,1.00
,,Control,flumioxazin,0,X-59,5,2,0,0.28,0.00,1.00
,,Control,flumioxazin,0,X-59,6,2,0.5,0.28,1.00,0.00
6064,113,Valor SX,flumioxazin,13.4,X-59,1,2,0.26,0.28,0.93,0.07
6065,113,Valor SX,flumioxazin,13.4,X-59,2,2,0.43,0.28,1.00,0.00
6066,113,Valor SX,flumioxazin,13.4,X-59,3,2,0,0.28,0.00,1.00
6067,114,Valor SX,flumioxazin,26.8,X-59,1,2,0.16,0.28,0.57,0.43
6068,114,Valor SX,flumioxazin,26.8,X-59,2,2,0,0.28,0.00,1.00
6069,114,Valor SX,flumioxazin,26.8,X-59,3,2,0,0.28,0.00,1.00
6070,115,Valor SX,flumioxazin,53.6,X-59,1,2,0,0.28,0.00,1.00
6071,115,Valor SX,flumioxazin,53.6,X-59,2,2,0,0.28,0.00,1.00
6072,115,Valor SX,flumioxazin,53.6,X-59,3,2,0,0.28,0.00,1.00
6073,116,Valor SX,flumioxazin,80,X-59,1,2,0,0.28,0.00,1.00
6074,116,Valor SX,flumioxazin,80,X-59,2,2,0,0.28,0.00,1.00
6075,116,Valor SX,flumioxazin,80,X-59,3,2,0,0.28,0.00,1.00
6076,117,Valor SX,flumioxazin,107,X-59,1,2,0,0.28,0.00,1.00
6077,117,Valor SX,flumioxazin,107,X-59,2,2,0,0.28,0.00,1.00
6078,117,Valor SX,flumioxazin,107,X-59,3,2,0,0.28,0.00,1.00
6079,118,Valor SX,flumioxazin,214,X-59,1,2,0,0.28,0.00,1.00
6080,118,Valor SX,flumioxazin,214,X-59,2,2,0,0.28,0.00,1.00
6081,118,Valor SX,flumioxazin,214,X-59,3,2,0,0.28,0.00,1.00
6082,119,Valor SX,flumioxazin,430,X-59,1,2,0,0.28,0.00,1.00
6083,119,Valor SX,flumioxazin,430,X-59,2,2,0,0.28,0.00,1.00
6084,119,Valor SX,flumioxazin,430,X-59,3,2,0,0.28,0.00,1.00
,,Control,saflufenacil,0,X-59,1,2,0.29,0.28,1.00,0.00
,,Control,saflufenacil,0,X-59,2,2,0.53,0.28,1.00,0.00
,,Control,saflufenacil,0,X-59,3,2,0.33,0.28,1.00,0.00
,,Control,saflufenacil,0,X-59,4,2,0,0.28,0.00,1.00
,,Control,saflufenacil,0,X-59,5,2,0,0.28,0.00,1.00
,,Control,saflufenacil,0,X-59,6,2,0.5,0.28,1.00,0.00
6085,120,Sharpen,saflufenacil,3.12,X-59,1,2,0.05,0.28,0.18,0.82
6086,120,Sharpen,saflufenacil,3.12,X-59,2,2,0.23,0.28,0.82,0.18
6087,120,Sharpen,saflufenacil,3.12,X-59,3,2,0.16,0.28,0.57,0.43
6088,121,Sharpen,saflufenacil,6.24,X-59,1,2,0.15,0.28,0.54,0.46
6089,121,Sharpen,saflufenacil,6.24,X-59,2,2,0.47,0.28,1.00,0.00
6090,121,Sharpen,saflufenacil,6.24,X-59,3,2,0.27,0.28,0.96,0.04
6091,122,Sharpen,saflufenacil,12.5,X-59,1,2,0.1,0.28,0.36,0.64
6092,122,Sharpen,saflufenacil,12.5,X-59,2,2,0,0.28,0.00,1.00
6093,122,Sharpen,saflufenacil,12.5,X-59,3,2,0.37,0.28,1.00,0.00
6094,123,Sharpen,saflufenacil,18.7,X-59,1,2,0.16,0.28,0.57,0.43
6095,123,Sharpen,saflufenacil,18.7,X-59,2,2,0,0.28,0.00,1.00
6096,123,Sharpen,saflufenacil,18.7,X-59,3,2,0.21,0.28,0.75,0.25
6097,124,Sharpen,saflufenacil,25,X-59,1,2,0.11,0.28,0.39,0.61
6098,124,Sharpen,saflufenacil,25,X-59,2,2,0,0.28,0.00,1.00
6099,124,Sharpen,saflufenacil,25,X-59,3,2,0.17,0.28,0.61,0.39
6100,125,Sharpen,saflufenacil,50,X-59,1,2,0.28,0.28,1.00,0.00
6101,125,Sharpen,saflufenacil,50,X-59,2,2,0,0.28,0.00,1.00
6102,125,Sharpen,saflufenacil,50,X-59,3,2,0,0.28,0.00,1.00
6103,126,Sharpen,saflufenacil,100,X-59,1,2,0,0.28,0.00,1.00
6104,126,Sharpen,saflufenacil,100,X-59,2,2,0,0.28,0.00,1.00
6105,126,Sharpen,saflufenacil,100,X-59,3,2,0,0.28,0.00,1.00
,,Control,pyroxasulfone,0,X-59,1,2,0.29,0.28,1.00,0.00
,,Control,pyroxasulfone,0,X-59,2,2,0.53,0.28,1.00,0.00
,,Control,pyroxasulfone,0,X-59,3,2,0.33,0.28,1.00,0.00
,,Control,pyroxasulfone,0,X-59,4,2,0,0.28,0.00,1.00
,,Control,pyroxasulfone,0,X-59,5,2,0,0.28,0.00,1.00
,,Control,pyroxasulfone,0,X-59,6,2,0.5,0.28,1.00,0.00
6106,127,Zidua SC,pyroxasulfone,14.8,X-59,1,2,0.21,0.28,0.75,0.25
6107,127,Zidua SC,pyroxasulfone,14.8,X-59,2,2,0.14,0.28,0.50,0.50
6108,127,Zidua SC,pyroxasulfone,14.8,X-59,3,2,0,0.28,0.00,1.00
6109,128,Zidua SC,pyroxasulfone,29.7,X-59,1,2,0.13,0.28,0.46,0.54
6110,128,Zidua SC,pyroxasulfone,29.7,X-59,2,2,0.33,0.28,1.00,0.00
6111,128,Zidua SC,pyroxasulfone,29.7,X-59,3,2,0.22,0.28,0.79,0.21
6112,129,Zidua SC,pyroxasulfone,59.3,X-59,1,2,0.06,0.28,0.21,0.79
6113,129,Zidua SC,pyroxasulfone,59.3,X-59,2,2,0.05,0.28,0.18,0.82
6114,129,Zidua SC,pyroxasulfone,59.3,X-59,3,2,0.11,0.28,0.39,0.61
6115,130,Zidua SC,pyroxasulfone,89,X-59,1,2,0,0.28,0.00,1.00
6116,130,Zidua SC,pyroxasulfone,89,X-59,2,2,0,0.28,0.00,1.00
6117,130,Zidua SC,pyroxasulfone,89,X-59,3,2,0,0.28,0.00,1.00
6118,131,Zidua SC,pyroxasulfone,119,X-59,1,2,0,0.28,0.00,1.00
6119,131,Zidua SC,pyroxasulfone,119,X-59,2,2,0,0.28,0.00,1.00
6120,131,Zidua SC,pyroxasulfone,119,X-59,3,2,0,0.28,0.00,1.00
6121,132,Zidua SC,pyroxasulfone,237,X-59,1,2,0,0.28,0.00,1.00
6122,132,Zidua SC,pyroxasulfone,237,X-59,2,2,0,0.28,0.00,1.00
6123,132,Zidua SC,pyroxasulfone,237,X-59,3,2,0,0.28,0.00,1.00
6124,133,Zidua SC,pyroxasulfone,475,X-59,1,2,0,0.28,0.00,1.00
6125,133,Zidua SC,pyroxasulfone,475,X-59,2,2,0.01,0.28,0.04,0.96
6126,133,Zidua SC,pyroxasulfone,475,X-59,3,2,0.09,0.28,0.32,0.68
,,Control,dimethenamid-P,0,X-59,1,2,0.29,0.28,1.00,0.00
,,Control,dimethenamid-P,0,X-59,2,2,0.53,0.28,1.00,0.00
,,Control,dimethenamid-P,0,X-59,3,2,0.33,0.28,1.00,0.00
,,Control,dimethenamid-P,0,X-59,4,2,0,0.28,0.00,1.00
,,Control,dimethenamid-P,0,X-59,5,2,0,0.28,0.00,1.00
,,Control,dimethenamid-P,0,X-59,6,2,0.5,0.28,1.00,0.00
6127,134,Outlook,dimethenamid-P,115,X-59,1,2,0.09,0.28,0.32,0.68
6128,134,Outlook,dimethenamid-P,115,X-59,2,2,0.5,0.28,1.00,0.00
6129,134,Outlook,dimethenamid-P,115,X-59,3,2,0.27,0.28,0.96,0.04
6130,135,Outlook,dimethenamid-P,230,X-59,1,2,0,0.28,0.00,1.00
6131,135,Outlook,dimethenamid-P,230,X-59,2,2,0,0.28,0.00,1.00
6132,135,Outlook,dimethenamid-P,230,X-59,3,2,0,0.28,0.00,1.00
6133,136,Outlook,dimethenamid-P,460,X-59,1,2,0,0.28,0.00,1.00
6134,136,Outlook,dimethenamid-P,460,X-59,2,2,0,0.28,0.00,1.00
6135,136,Outlook,dimethenamid-P,460,X-59,3,2,0.07,0.28,0.25,0.75
6136,137,Outlook,dimethenamid-P,690,X-59,1,2,0.04,0.28,0.14,0.86
6137,137,Outlook,dimethenamid-P,690,X-59,2,2,0,0.28,0.00,1.00
6138,137,Outlook,dimethenamid-P,690,X-59,3,2,0,0.28,0.00,1.00
6139,138,Outlook,dimethenamid-P,920,X-59,1,2,0.01,0.28,0.04,0.96
6140,138,Outlook,dimethenamid-P,920,X-59,2,2,0,0.28,0.00,1.00
6141,138,Outlook,dimethenamid-P,920,X-59,3,2,0,0.28,0.00,1.00
6142,139,Outlook,dimethenamid-P,1840,X-59,1,2,0,0.28,0.00,1.00
6143,139,Outlook,dimethenamid-P,1840,X-59,2,2,0,0.28,0.00,1.00
6144,139,Outlook,dimethenamid-P,1840,X-59,3,2,0,0.28,0.00,1.00
6145,140,Outlook,dimethenamid-P,3680,X-59,1,2,0,0.28,0.00,1.00
6146,140,Outlook,dimethenamid-P,3680,X-59,2,2,0,0.28,0.00,1.00
6147,140,Outlook,dimethenamid-P,3680,X-59,3,2,0,0.28,0.00,1.00
,,Control,acetochlor-1,0,X-59,1,2,0.29,0.28,1.00,0.00
,,Control,acetochlor-1,0,X-59,2,2,0.53,0.28,1.00,0.00
,,Control,acetochlor-1,0,X-59,3,2,0.33,0.28,1.00,0.00
,,Control,acetochlor-1,0,X-59,4,2,0,0.28,0.00,1.00
,,Control,acetochlor-1,0,X-59,5,2,0,0.28,0.00,1.00
,,Control,acetochlor-1,0,X-59,6,2,0.5,0.28,1.00,0.00
6148,141,Harness,acetochlor-1,184,X-59,1,2,0.03,0.28,0.11,0.89
6149,141,Harness,acetochlor-1,184,X-59,2,2,0.22,0.28,0.79,0.21
6150,141,Harness,acetochlor-1,184,X-59,3,2,0.22,0.28,0.79,0.21
6151,142,Harness,acetochlor-1,368,X-59,1,2,0.27,0.28,0.96,0.04
6152,142,Harness,acetochlor-1,368,X-59,2,2,0.28,0.28,1.00,0.00
6153,142,Harness,acetochlor-1,368,X-59,3,2,0.05,0.28,0.18,0.82
6154,143,Harness,acetochlor-1,736,X-59,1,2,0.2,0.28,0.71,0.29
6155,143,Harness,acetochlor-1,736,X-59,2,2,0,0.28,0.00,1.00
6156,143,Harness,acetochlor-1,736,X-59,3,2,0,0.28,0.00,1.00
6157,144,Harness,acetochlor-1,1100,X-59,1,2,0.03,0.28,0.11,0.89
6158,144,Harness,acetochlor-1,1100,X-59,2,2,0,0.28,0.00,1.00
6159,144,Harness,acetochlor-1,1100,X-59,3,2,0,0.28,0.00,1.00
6160,145,Harness,acetochlor-1,1470,X-59,1,2,0,0.28,0.00,1.00
6161,145,Harness,acetochlor-1,1470,X-59,2,2,0,0.28,0.00,1.00
6162,145,Harness,acetochlor-1,1470,X-59,3,2,0,0.28,0.00,1.00
6163,146,Harness,acetochlor-1,2940,X-59,1,2,0,0.28,0.00,1.00
6164,146,Harness,acetochlor-1,2940,X-59,2,2,0,0.28,0.00,1.00
6165,146,Harness,acetochlor-1,2940,X-59,3,2,0,0.28,0.00,1.00
6166,147,Harness,acetochlor-1,5900,X-59,1,2,0,0.28,0.00,1.00
6167,147,Harness,acetochlor-1,5900,X-59,2,2,0,0.28,0.00,1.00
6168,147,Harness,acetochlor-1,5900,X-59,3,2,0,0.28,0.00,1.00
,,Control,acetochlor-2,0,X-59,1,2,0.29,0.28,1.00,0.00
,,Control,acetochlor-2,0,X-59,2,2,0.53,0.28,1.00,0.00
,,Control,acetochlor-2,0,X-59,3,2,0.33,0.28,1.00,0.00
,,Control,acetochlor-2,0,X-59,4,2,0,0.28,0.00,1.00
,,Control,acetochlor-2,0,X-59,5,2,0,0.28,0.00,1.00
,,Control,acetochlor-2,0,X-59,6,2,0.5,0.28,1.00,0.00
6169,148,Warrant,acetochlor-2,158,X-59,1,2,0.41,0.28,1.00,0.00
6170,148,Warrant,acetochlor-2,158,X-59,2,2,0,0.28,0.00,1.00
6171,148,Warrant,acetochlor-2,158,X-59,3,2,0.38,0.28,1.00,0.00
6172,149,Warrant,acetochlor-2,315,X-59,1,2,0,0.28,0.00,1.00
6173,149,Warrant,acetochlor-2,315,X-59,2,2,0.47,0.28,1.00,0.00
6174,149,Warrant,acetochlor-2,315,X-59,3,2,0.3,0.28,1.00,0.00
6175,150,Warrant,acetochlor-2,630,X-59,1,2,0,0.28,0.00,1.00
6176,150,Warrant,acetochlor-2,630,X-59,2,2,0.08,0.28,0.29,0.71
6177,150,Warrant,acetochlor-2,630,X-59,3,2,0.57,0.28,1.00,0.00
6178,151,Warrant,acetochlor-2,950,X-59,1,2,0.39,0.28,1.39,-0.39
6179,151,Warrant,acetochlor-2,950,X-59,2,2,0.27,0.28,0.96,0.04
6180,151,Warrant,acetochlor-2,950,X-59,3,2,0.57,0.28,1.00,0.00
6181,152,Warrant,acetochlor-2,1260,X-59,1,2,0.39,0.28,1.00,0.00
6182,152,Warrant,acetochlor-2,1260,X-59,2,2,0.42,0.28,1.00,0.00
6183,152,Warrant,acetochlor-2,1260,X-59,3,2,0.51,0.28,1.00,0.00
6184,153,Warrant,acetochlor-2,2520,X-59,1,2,0.39,0.28,1.00,0.00
6185,153,Warrant,acetochlor-2,2520,X-59,2,2,0,0.28,0.00,1.00
6186,153,Warrant,acetochlor-2,2520,X-59,3,2,0.08,0.28,0.29,0.71
6187,154,Warrant,acetochlor-2,5040,X-59,1,2,0.44,0.28,1.00,0.00
6188,154,Warrant,acetochlor-2,5040,X-59,2,2,0.32,0.28,1.00,0.00
6189,154,Warrant,acetochlor-2,5040,X-59,3,2,0,0.28,0.00,1.00
,,Control,S-metolachlor,0,X-59,1,2,0.29,0.28,1.00,0.00
,,Control,S-metolachlor,0,X-59,2,2,0.53,0.28,1.00,0.00
,,Control,S-metolachlor,0,X-59,3,2,0.33,0.28,1.00,0.00
,,Control,S-metolachlor,0,X-59,4,2,0,0.28,0.00,1.00
,,Control,S-metolachlor,0,X-59,5,2,0,0.28,0.00,1.00
,,Control,S-metolachlor,0,X-59,6,2,0.5,0.28,1.00,0.00
