ID,TRT,Herbicide,AI,Rate,Cultivar,Rep,Run,Biomass,CNTRL_AVG,VSCNTRL,Biomass_Red.,,,
5400,155,Dual II Magnum,S-metolachlor,223,CRS-1,1,1,0.31,0.72,0.43,0.57,,,
5401,155,Dual II Magnum,S-metolachlor,223,CRS-1,2,1,0.46,0.72,0.64,0.36,,,
5402,155,Dual II Magnum,S-metolachlor,223,CRS-1,3,1,0.35,0.72,0.49,0.51,,,
5403,156,Dual II Magnum,S-metolachlor,447,CRS-1,1,1,0.38,0.72,0.53,0.47,,,
5404,156,Dual II Magnum,S-metolachlor,447,CRS-1,2,1,0.25,0.72,0.35,0.65,,,
5405,156,Dual II Magnum,S-metolachlor,447,CRS-1,3,1,0.28,0.72,0.39,0.61,,,
5406,157,Dual II Magnum,S-metolachlor,890,CRS-1,1,1,0.2,0.72,0.28,0.72,,,
5407,157,Dual II Magnum,S-metolachlor,890,CRS-1,2,1,0.16,0.72,0.22,0.78,,,
5408,157,Dual II Magnum,S-metolachlor,890,CRS-1,3,1,0,0.72,0.00,1.00,,,
5409,158,Dual II Magnum,S-metolachlor,1340,CRS-1,1,1,0.11,0.72,0.15,0.85,,,
5410,158,Dual II Magnum,S-metolachlor,1340,CRS-1,2,1,0.04,0.72,0.06,0.94,,,
5411,158,Dual II Magnum,S-metolachlor,1340,CRS-1,3,1,0.01,0.72,0.01,0.99,,,
5412,159,Dual II Magnum,S-metolachlor,1790,CRS-1,1,1,0.13,0.72,0.18,0.82,,,
5413,159,Dual II Magnum,S-metolachlor,1790,CRS-1,2,1,0,0.72,0.00,1.00,,,
5414,159,Dual II Magnum,S-metolachlor,1790,CRS-1,3,1,0.17,0.72,0.24,0.76,,,
5415,160,Dual II Magnum,S-metolachlor,3580,CRS-1,1,1,0.08,0.72,0.11,0.89,,,
5416,160,Dual II Magnum,S-metolachlor,3580,CRS-1,2,1,0.04,0.72,0.06,0.94,,,
5417,160,Dual II Magnum,S-metolachlor,3580,CRS-1,3,1,0.09,0.72,0.13,0.88,,,
5418,161,Dual II Magnum,S-metolachlor,7150,CRS-1,1,1,0,0.72,0.00,1.00,,,
5419,161,Dual II Magnum,S-metolachlor,7150,CRS-1,2,1,0.1,0.72,0.14,0.86,,,
5420,161,Dual II Magnum,S-metolachlor,7150,CRS-1,3,1,0,0.72,0.00,1.00,,,
,,Control,metribuzin,0,X-59,1,2,0.29,0.38,0.76,0.24,,,
,,Control,metribuzin,0,X-59,2,2,0.53,0.38,1.00,0.00,,,
,,Control,metribuzin,0,X-59,3,2,0.33,0.38,0.87,0.13,,,
6022,99,Tricor,metribuzin,70.4,X-59,1,2,0.21,0.38,0.55,0.45,,,
6023,99,Tricor,metribuzin,70.4,X-59,2,2,0,0.38,0.00,1.00,,,
6024,99,Tricor,metribuzin,70.4,X-59,3,2,0.27,0.38,0.71,0.29,,,
6025,100,Tricor,metribuzin,141,X-59,1,2,0,0.38,0.00,1.00,,,
6026,100,Tricor,metribuzin,141,X-59,2,2,0,0.38,0.00,1.00,,,
6027,100,Tricor,metribuzin,141,X-59,3,2,0,0.38,0.00,1.00,,,
6028,101,Tricor,metribuzin,282,X-59,1,2,0,0.38,0.00,1.00,,,
6029,101,Tricor,metribuzin,282,X-59,2,2,0,0.38,0.00,1.00,,,
6030,101,Tricor,metribuzin,282,X-59,3,2,0,0.38,0.00,1.00,,,
6031,102,Tricor,metribuzin,422,X-59,1,2,0,0.38,0.00,1.00,,,
6032,102,Tricor,metribuzin,422,X-59,2,2,0,0.38,0.00,1.00,,,
6033,102,Tricor,metribuzin,422,X-59,3,2,0,0.38,0.00,1.00,,,
6034,103,Tricor,metribuzin,563,X-59,1,2,0,0.38,0.00,1.00,,,
6035,103,Tricor,metribuzin,563,X-59,2,2,0,0.38,0.00,1.00,,,
6036,103,Tricor,metribuzin,563,X-59,3,2,0,0.38,0.00,1.00,,,
6037,104,Tricor,metribuzin,1130,X-59,1,2,0,0.38,0.00,1.00,,,
6038,104,Tricor,metribuzin,1130,X-59,2,2,0,0.38,0.00,1.00,,,
6039,104,Tricor,metribuzin,1130,X-59,3,2,0,0.38,0.00,1.00,,,
6040,105,Tricor,metribuzin,2250,X-59,1,2,0,0.38,0.00,1.00,,,
6041,105,Tricor,metribuzin,2250,X-59,2,2,0,0.38,0.00,1.00,,,
6042,105,Tricor,metribuzin,2250,X-59,3,2,0,0.38,0.00,1.00,,,
,,Control,sulfentrazone,0,X-59,1,2,0.29,0.38,0.76,0.24,,,
,,Control,sulfentrazone,0,X-59,2,2,0.53,0.38,1.00,0.00,,,
,,Control,sulfentrazone,0,X-59,3,2,0.33,0.38,0.87,0.13,,,
6043,106,Spartan 4F,sulfentrazone,35,X-59,1,2,0.23,0.38,0.61,0.39,,,
6044,106,Spartan 4F,sulfentrazone,35,X-59,2,2,0,0.38,0.00,1.00,,,
6045,106,Spartan 4F,sulfentrazone,35,X-59,3,2,0.28,0.38,0.74,0.26,,,
6046,107,Spartan 4F,sulfentrazone,70,X-59,1,2,0.23,0.38,0.61,0.39,,,
6047,107,Spartan 4F,sulfentrazone,70,X-59,2,2,0.43,0.38,1.00,0.00,,,
6048,107,Spartan 4F,sulfentrazone,70,X-59,3,2,0.29,0.38,0.76,0.24,,,
6049,108,Spartan 4F,sulfentrazone,140,X-59,1,2,0.05,0.38,0.13,0.87,,,
6050,108,Spartan 4F,sulfentrazone,140,X-59,2,2,0.27,0.38,0.71,0.29,,,
6051,108,Spartan 4F,sulfentrazone,140,X-59,3,2,0,0.38,0.00,1.00,,,
6052,109,Spartan 4F,sulfentrazone,210,X-59,1,2,0,0.38,0.00,1.00,,,
6053,109,Spartan 4F,sulfentrazone,210,X-59,2,2,0.25,0.38,0.66,0.34,,,
6054,109,Spartan 4F,sulfentrazone,210,X-59,3,2,0,0.38,0.00,1.00,,,
6055,110,Spartan 4F,sulfentrazone,280,X-59,1,2,0,0.38,0.00,1.00,,,
6056,110,Spartan 4F,sulfentrazone,280,X-59,2,2,0,0.38,0.00,1.00,,,
6057,110,Spartan 4F,sulfentrazone,280,X-59,3,2,0,0.38,0.00,1.00,,,
6058,111,Spartan 4F,sulfentrazone,560,X-59,1,2,0,0.38,0.00,1.00,,,
6059,111,Spartan 4F,sulfentrazone,560,X-59,2,2,0,0.38,0.00,1.00,,,
6060,111,Spartan 4F,sulfentrazone,560,X-59,3,2,0,0.38,0.00,1.00,,,
6061,112,Spartan 4F,sulfentrazone,1120,X-59,1,2,0,0.38,0.00,1.00,,,
6062,112,Spartan 4F,sulfentrazone,1120,X-59,2,2,0,0.38,0.00,1.00,,,
6063,112,Spartan 4F,sulfentrazone,1120,X-59,3,2,0,0.38,0.00,1.00,,,
,,Control,flumioxazin,0,X-59,1,2,0.29,0.38,0.76,0.24,,,
,,Control,flumioxazin,0,X-59,2,2,0.53,0.38,1.00,0.00,,,
,,Control,flumioxazin,0,X-59,3,2,0.33,0.38,0.87,0.13,,,
6064,113,Valor SX,flumioxazin,13.4,X-59,1,2,0.26,0.38,0.68,0.32,,,
6065,113,Valor SX,flumioxazin,13.4,X-59,2,2,0.43,0.38,1.00,0.00,,,
6066,113,Valor SX,flumioxazin,13.4,X-59,3,2,0,0.38,0.00,1.00,,,
6067,114,Valor SX,flumioxazin,26.8,X-59,1,2,0.16,0.38,0.42,0.58,,,
6068,114,Valor SX,flumioxazin,26.8,X-59,2,2,0,0.38,0.00,1.00,,,
6069,114,Valor SX,flumioxazin,26.8,X-59,3,2,0,0.38,0.00,1.00,,,
6070,115,Valor SX,flumioxazin,53.6,X-59,1,2,0,0.38,0.00,1.00,,,
6071,115,Valor SX,flumioxazin,53.6,X-59,2,2,0,0.38,0.00,1.00,,,
6072,115,Valor SX,flumioxazin,53.6,X-59,3,2,0,0.38,0.00,1.00,,,
6073,116,Valor SX,flumioxazin,80,X-59,1,2,0,0.38,0.00,1.00,,,
6074,116,Valor SX,flumioxazin,80,X-59,2,2,0,0.38,0.00,1.00,,,
6075,116,Valor SX,flumioxazin,80,X-59,3,2,0,0.38,0.00,1.00,,,
6076,117,Valor SX,flumioxazin,107,X-59,1,2,0,0.38,0.00,1.00,,,
6077,117,Valor SX,flumioxazin,107,X-59,2,2,0,0.38,0.00,1.00,,,
6078,117,Valor SX,flumioxazin,107,X-59,3,2,0,0.38,0.00,1.00,,,
6079,118,Valor SX,flumioxazin,214,X-59,1,2,0,0.38,0.00,1.00,,,
6080,118,Valor SX,flumioxazin,214,X-59,2,2,0,0.38,0.00,1.00,,,
6081,118,Valor SX,flumioxazin,214,X-59,3,2,0,0.38,0.00,1.00,,,
6082,119,Valor SX,flumioxazin,430,X-59,1,2,0,0.38,0.00,1.00,,,
6083,119,Valor SX,flumioxazin,430,X-59,2,2,0,0.38,0.00,1.00,,,
6084,119,Valor SX,flumioxazin,430,X-59,3,2,0,0.38,0.00,1.00,,,
,,Control,saflufenacil,0,X-59,1,2,0.29,0.38,0.76,0.24,,,
,,Control,saflufenacil,0,X-59,2,2,0.53,0.38,1.00,0.00,,,
,,Control,saflufenacil,0,X-59,3,2,0.33,0.38,0.87,0.13,,,
6085,120,Sharpen,saflufenacil,3.12,X-59,1,2,0.05,0.38,0.13,0.87,,,
6086,120,Sharpen,saflufenacil,3.12,X-59,2,2,0.23,0.38,0.61,0.39,,,
6087,120,Sharpen,saflufenacil,3.12,X-59,3,2,0.16,0.38,0.42,0.58,,,
6088,121,Sharpen,saflufenacil,6.24,X-59,1,2,0.15,0.38,0.39,0.61,,,
6089,121,Sharpen,saflufenacil,6.24,X-59,2,2,0.47,0.38,1.00,0.00,,,
6090,121,Sharpen,saflufenacil,6.24,X-59,3,2,0.27,0.38,0.71,0.29,,,
6091,122,Sharpen,saflufenacil,12.5,X-59,1,2,0.1,0.38,0.26,0.74,,,
6092,122,Sharpen,saflufenacil,12.5,X-59,2,2,0,0.38,0.00,1.00,,,
6093,122,Sharpen,saflufenacil,12.5,X-59,3,2,0.37,0.38,0.97,0.03,,,
6094,123,Sharpen,saflufenacil,18.7,X-59,1,2,0.16,0.38,0.42,0.58,,,
6095,123,Sharpen,saflufenacil,18.7,X-59,2,2,0,0.38,0.00,1.00,,,
6096,123,Sharpen,saflufenacil,18.7,X-59,3,2,0.21,0.38,0.55,0.45,,,
6097,124,Sharpen,saflufenacil,25,X-59,1,2,0.11,0.38,0.29,0.71,,,
6098,124,Sharpen,saflufenacil,25,X-59,2,2,0,0.38,0.00,1.00,,,
6099,124,Sharpen,saflufenacil,25,X-59,3,2,0.17,0.38,0.45,0.55,,,
6100,125,Sharpen,saflufenacil,50,X-59,1,2,0.28,0.38,0.74,0.26,,,
6101,125,Sharpen,saflufenacil,50,X-59,2,2,0,0.38,0.00,1.00,,,
6102,125,Sharpen,saflufenacil,50,X-59,3,2,0,0.38,0.00,1.00,,,
6103,126,Sharpen,saflufenacil,100,X-59,1,2,0,0.38,0.00,1.00,,,
6104,126,Sharpen,saflufenacil,100,X-59,2,2,0,0.38,0.00,1.00,,,
6105,126,Sharpen,saflufenacil,100,X-59,3,2,0,0.38,0.00,1.00,,,
,,Control,pyroxasulfone,0,X-59,1,2,0.29,0.38,0.76,0.24,,,
,,Control,pyroxasulfone,0,X-59,2,2,0.53,0.38,1.00,0.00,,,
,,Control,pyroxasulfone,0,X-59,3,2,0.33,0.38,0.87,0.13,,,
6106,127,Zidua SC,pyroxasulfone,14.8,X-59,1,2,0.21,0.38,0.55,0.45,,,
6107,127,Zidua SC,pyroxasulfone,14.8,X-59,2,2,0.14,0.38,0.37,0.63,,,
6108,127,Zidua SC,pyroxasulfone,14.8,X-59,3,2,0,0.38,0.00,1.00,,,
6109,128,Zidua SC,pyroxasulfone,29.7,X-59,1,2,0.13,0.38,0.34,0.66,,,
6110,128,Zidua SC,pyroxasulfone,29.7,X-59,2,2,0.33,0.38,0.87,0.13,,,
6111,128,Zidua SC,pyroxasulfone,29.7,X-59,3,2,0.22,0.38,0.58,0.42,,,
6112,129,Zidua SC,pyroxasulfone,59.3,X-59,1,2,0.06,0.38,0.16,0.84,,,
6113,129,Zidua SC,pyroxasulfone,59.3,X-59,2,2,0.05,0.38,0.13,0.87,,,
6114,129,Zidua SC,pyroxasulfone,59.3,X-59,3,2,0.11,0.38,0.29,0.71,,,
6115,130,Zidua SC,pyroxasulfone,89,X-59,1,2,0,0.38,0.00,1.00,,,
6116,130,Zidua SC,pyroxasulfone,89,X-59,2,2,0,0.38,0.00,1.00,,,
6117,130,Zidua SC,pyroxasulfone,89,X-59,3,2,0,0.38,0.00,1.00,,,
6118,131,Zidua SC,pyroxasulfone,119,X-59,1,2,0,0.38,0.00,1.00,,,
6119,131,Zidua SC,pyroxasulfone,119,X-59,2,2,0,0.38,0.00,1.00,,,
6120,131,Zidua SC,pyroxasulfone,119,X-59,3,2,0,0.38,0.00,1.00,,,
6121,132,Zidua SC,pyroxasulfone,237,X-59,1,2,0,0.38,0.00,1.00,,,
6122,132,Zidua SC,pyroxasulfone,237,X-59,2,2,0,0.38,0.00,1.00,,,
6123,132,Zidua SC,pyroxasulfone,237,X-59,3,2,0,0.38,0.00,1.00,,,
6124,133,Zidua SC,pyroxasulfone,475,X-59,1,2,0,0.38,0.00,1.00,,,
6125,133,Zidua SC,pyroxasulfone,475,X-59,2,2,0.01,0.38,0.03,0.97,,,
6126,133,Zidua SC,pyroxasulfone,475,X-59,3,2,0.09,0.38,0.24,0.76,,,
,,Control,dimethenamid-P,0,X-59,1,2,0.29,0.38,0.76,0.24,,,
,,Control,dimethenamid-P,0,X-59,2,2,0.53,0.38,1.00,0.00,,,
,,Control,dimethenamid-P,0,X-59,3,2,0.33,0.38,0.87,0.13,,,
6127,134,Outlook,dimethenamid-P,115,X-59,1,2,0.09,0.38,0.24,0.76,,,
6128,134,Outlook,dimethenamid-P,115,X-59,2,2,0.5,0.38,1.00,0.00,,,
6129,134,Outlook,dimethenamid-P,115,X-59,3,2,0.27,0.38,0.71,0.29,,,
6130,135,Outlook,dimethenamid-P,230,X-59,1,2,0,0.38,0.00,1.00,,,
6131,135,Outlook,dimethenamid-P,230,X-59,2,2,0,0.38,0.00,1.00,,,
6132,135,Outlook,dimethenamid-P,230,X-59,3,2,0,0.38,0.00,1.00,,,
6133,136,Outlook,dimethenamid-P,460,X-59,1,2,0,0.38,0.00,1.00,,,
6134,136,Outlook,dimethenamid-P,460,X-59,2,2,0,0.38,0.00,1.00,,,
6135,136,Outlook,dimethenamid-P,460,X-59,3,2,0.07,0.38,0.18,0.82,,,
6136,137,Outlook,dimethenamid-P,690,X-59,1,2,0.04,0.38,0.11,0.89,,,
6137,137,Outlook,dimethenamid-P,690,X-59,2,2,0,0.38,0.00,1.00,,,
6138,137,Outlook,dimethenamid-P,690,X-59,3,2,0,0.38,0.00,1.00,,,
6139,138,Outlook,dimethenamid-P,920,X-59,1,2,0.01,0.38,0.03,0.97,,,
6140,138,Outlook,dimethenamid-P,920,X-59,2,2,0,0.38,0.00,1.00,,,
6141,138,Outlook,dimethenamid-P,920,X-59,3,2,0,0.38,0.00,1.00,,,
6142,139,Outlook,dimethenamid-P,1840,X-59,1,2,0,0.38,0.00,1.00,,,
6143,139,Outlook,dimethenamid-P,1840,X-59,2,2,0,0.38,0.00,1.00,,,
6144,139,Outlook,dimethenamid-P,1840,X-59,3,2,0,0.38,0.00,1.00,,,
6145,140,Outlook,dimethenamid-P,3680,X-59,1,2,0,0.38,0.00,1.00,,,
6146,140,Outlook,dimethenamid-P,3680,X-59,2,2,0,0.38,0.00,1.00,,,
6147,140,Outlook,dimethenamid-P,3680,X-59,3,2,0,0.38,0.00,1.00,,,
,,Control,acetochlor-1,0,X-59,1,2,0.29,0.38,0.76,0.24,,,
,,Control,acetochlor-1,0,X-59,2,2,0.53,0.38,1.00,0.00,,,
,,Control,acetochlor-1,0,X-59,3,2,0.33,0.38,0.87,0.13,,,
6148,141,Harness,acetochlor-1,184,X-59,1,2,0.03,0.38,0.08,0.92,,,
6149,141,Harness,acetochlor-1,184,X-59,2,2,0.22,0.38,0.58,0.42,,,
6150,141,Harness,acetochlor-1,184,X-59,3,2,0.22,0.38,0.58,0.42,,,
6151,142,Harness,acetochlor-1,368,X-59,1,2,0.27,0.38,0.71,0.29,,,
6152,142,Harness,acetochlor-1,368,X-59,2,2,0.28,0.38,0.74,0.26,,,
6153,142,Harness,acetochlor-1,368,X-59,3,2,0.05,0.38,0.13,0.87,,,
6154,143,Harness,acetochlor-1,736,X-59,1,2,0.2,0.38,0.53,0.47,,,
6155,143,Harness,acetochlor-1,736,X-59,2,2,0,0.38,0.00,1.00,,,
6156,143,Harness,acetochlor-1,736,X-59,3,2,0,0.38,0.00,1.00,,,
6157,144,Harness,acetochlor-1,1100,X-59,1,2,0.03,0.38,0.08,0.92,,,
6158,144,Harness,acetochlor-1,1100,X-59,2,2,0,0.38,0.00,1.00,,,
6159,144,Harness,acetochlor-1,1100,X-59,3,2,0,0.38,0.00,1.00,,,
6160,145,Harness,acetochlor-1,1470,X-59,1,2,0,0.38,0.00,1.00,,,
6161,145,Harness,acetochlor-1,1470,X-59,2,2,0,0.38,0.00,1.00,,,
6162,145,Harness,acetochlor-1,1470,X-59,3,2,0,0.38,0.00,1.00,,,
6163,146,Harness,acetochlor-1,2940,X-59,1,2,0,0.38,0.00,1.00,,,
6164,146,Harness,acetochlor-1,2940,X-59,2,2,0,0.38,0.00,1.00,,,
6165,146,Harness,acetochlor-1,2940,X-59,3,2,0,0.38,0.00,1.00,,,
6166,147,Harness,acetochlor-1,5900,X-59,1,2,0,0.38,0.00,1.00,,,
6167,147,Harness,acetochlor-1,5900,X-59,2,2,0,0.38,0.00,1.00,,,
6168,147,Harness,acetochlor-1,5900,X-59,3,2,0,0.38,0.00,1.00,,,
,,Control,acetochlor-2,0,X-59,1,2,0.29,0.38,0.76,0.24,,,
,,Control,acetochlor-2,0,X-59,2,2,0.53,0.38,1.00,0.00,,,
,,Control,acetochlor-2,0,X-59,3,2,0.33,0.38,0.87,0.13,,,
6169,148,Warrant,acetochlor-2,158,X-59,1,2,0.41,0.38,1.00,0.00,,,
6170,148,Warrant,acetochlor-2,158,X-59,2,2,0,0.38,0.00,1.00,,,
6171,148,Warrant,acetochlor-2,158,X-59,3,2,0.38,0.38,1.00,0.00,,,
6172,149,Warrant,acetochlor-2,315,X-59,1,2,0,0.38,0.00,1.00,,,
6173,149,Warrant,acetochlor-2,315,X-59,2,2,0.47,0.38,1.00,0.00,,,
6174,149,Warrant,acetochlor-2,315,X-59,3,2,0.3,0.38,0.79,0.21,,,
6175,150,Warrant,acetochlor-2,630,X-59,1,2,0,0.38,0.00,1.00,,,
6176,150,Warrant,acetochlor-2,630,X-59,2,2,0.08,0.38,0.21,0.79,,,
6177,150,Warrant,acetochlor-2,630,X-59,3,2,0.57,0.38,1.00,0.00,,,
6178,151,Warrant,acetochlor-2,950,X-59,1,2,0.39,0.38,1.00,0.00,,,
6179,151,Warrant,acetochlor-2,950,X-59,2,2,0.27,0.38,0.71,0.29,,,
6180,151,Warrant,acetochlor-2,950,X-59,3,2,0.57,0.38,1.00,0.00,,,
6181,152,Warrant,acetochlor-2,1260,X-59,1,2,0.39,0.38,1.00,0.00,,,
6182,152,Warrant,acetochlor-2,1260,X-59,2,2,0.42,0.38,1.00,0.00,,,
6183,152,Warrant,acetochlor-2,1260,X-59,3,2,0.51,0.38,1.00,0.00,,,
6184,153,Warrant,acetochlor-2,2520,X-59,1,2,0.39,0.38,1.00,0.00,,,
6185,153,Warrant,acetochlor-2,2520,X-59,2,2,0,0.38,0.00,1.00,,,
6186,153,Warrant,acetochlor-2,2520,X-59,3,2,0.08,0.38,0.21,0.79,,,
6187,154,Warrant,acetochlor-2,5040,X-59,1,2,0.44,0.38,1.00,0.00,,,
6188,154,Warrant,acetochlor-2,5040,X-59,2,2,0.32,0.38,0.84,0.16,,,
6189,154,Warrant,acetochlor-2,5040,X-59,3,2,0,0.38,0.00,1.00,,,
,,Control,S-metolachlor,0,X-59,1,2,0.29,0.38,0.76,0.24,,,
,,Control,S-metolachlor,0,X-59,2,2,0.53,0.38,1.00,0.00,,,
,,Control,S-metolachlor,0,X-59,3,2,0.33,0.38,0.87,0.13,,,
6190,155,Dual II Magnum,S-metolachlor,223,X-59,1,2,0.2,0.38,0.53,0.47,,,
6191,155,Dual II Magnum,S-metolachlor,223,X-59,2,2,0.28,0.38,0.74,0.26,,,
6192,155,Dual II Magnum,S-metolachlor,223,X-59,3,2,0,0.38,0.00,1.00,,,
6193,156,Dual II Magnum,S-metolachlor,447,X-59,1,2,0.03,0.38,0.08,0.92,,,
6194,156,Dual II Magnum,S-metolachlor,447,X-59,2,2,0.14,0.38,0.37,0.63,,,
6195,156,Dual II Magnum,S-metolachlor,447,X-59,3,2,0,0.38,0.00,1.00,,,
6196,157,Dual II Magnum,S-metolachlor,890,X-59,1,2,0.03,0.38,0.08,0.92,,,
6197,157,Dual II Magnum,S-metolachlor,890,X-59,2,2,0.12,0.38,0.32,0.68,,,
6198,157,Dual II Magnum,S-metolachlor,890,X-59,3,2,0,0.38,0.00,1.00,,,
6199,158,Dual II Magnum,S-metolachlor,1340,X-59,1,2,0.05,0.38,0.13,0.87,,,
6200,158,Dual II Magnum,S-metolachlor,1340,X-59,2,2,0,0.38,0.00,1.00,,,
6201,158,Dual II Magnum,S-metolachlor,1340,X-59,3,2,0,0.38,0.00,1.00,,,
6202,159,Dual II Magnum,S-metolachlor,1790,X-59,1,2,0.06,0.38,0.16,0.84,,,
6203,159,Dual II Magnum,S-metolachlor,1790,X-59,2,2,0.18,0.38,0.47,0.53,,,
6204,159,Dual II Magnum,S-metolachlor,1790,X-59,3,2,0.12,0.38,0.32,0.68,,,
6205,160,Dual II Magnum,S-metolachlor,3580,X-59,1,2,0,0.38,0.00,1.00,,,
6206,160,Dual II Magnum,S-metolachlor,3580,X-59,2,2,0,0.38,0.00,1.00,,,
6207,160,Dual II Magnum,S-metolachlor,3580,X-59,3,2,0,0.38,0.00,1.00,,,
6208,161,Dual II Magnum,S-metolachlor,7150,X-59,1,2,0,0.38,0.00,1.00,,,
6209,161,Dual II Magnum,S-metolachlor,7150,X-59,2,2,0,0.38,0.00,1.00,,,
6210,161,Dual II Magnum,S-metolachlor,7150,X-59,3,2,0,0.38,0.00,1.00,,,
,,Control,metribuzin,0,CRS-1,1,2,0.5,0.52,0.96,0.04,,,
,,Control,metribuzin,0,CRS-1,2,2,0.5,0.52,0.96,0.04,,,
,,Control,metribuzin,0,CRS-1,3,2,0.57,0.52,1.00,0.00,,,
6232,99,Tricor,metribuzin,70.4,CRS-1,1,2,0.52,0.52,1.00,0.00,,,
6233,99,Tricor,metribuzin,70.4,CRS-1,2,2,0.39,0.52,0.75,0.25,,,
6234,99,Tricor,metribuzin,70.4,CRS-1,3,2,0.35,0.52,0.67,0.33,,,
6235,100,Tricor,metribuzin,141,CRS-1,1,2,0,0.52,0.00,1.00,,,
6236,100,Tricor,metribuzin,141,CRS-1,2,2,0.21,0.52,0.40,0.60,,,
6237,100,Tricor,metribuzin,141,CRS-1,3,2,0,0.52,0.00,1.00,,,
6238,101,Tricor,metribuzin,282,CRS-1,1,2,0,0.52,0.00,1.00,,,
6239,101,Tricor,metribuzin,282,CRS-1,2,2,0,0.52,0.00,1.00,,,
6240,101,Tricor,metribuzin,282,CRS-1,3,2,0,0.52,0.00,1.00,,,
6241,102,Tricor,metribuzin,422,CRS-1,1,2,0.08,0.52,0.15,0.85,,,
6242,102,Tricor,metribuzin,422,CRS-1,2,2,0,0.52,0.00,1.00,,,
6243,102,Tricor,metribuzin,422,CRS-1,3,2,0,0.52,0.00,1.00,,,
6244,103,Tricor,metribuzin,563,CRS-1,1,2,0,0.52,0.00,1.00,,,
6245,103,Tricor,metribuzin,563,CRS-1,2,2,0,0.52,0.00,1.00,,,
6246,103,Tricor,metribuzin,563,CRS-1,3,2,0,0.52,0.00,1.00,,,
6247,104,Tricor,metribuzin,1130,CRS-1,1,2,0,0.52,0.00,1.00,,,
6248,104,Tricor,metribuzin,1130,CRS-1,2,2,0,0.52,0.00,1.00,,,
6249,104,Tricor,metribuzin,1130,CRS-1,3,2,0,0.52,0.00,1.00,,,
6250,105,Tricor,metribuzin,2250,CRS-1,1,2,0,0.52,0.00,1.00,,,
6251,105,Tricor,metribuzin,2250,CRS-1,2,2,0,0.52,0.00,1.00,,,
6252,105,Tricor,metribuzin,2250,CRS-1,3,2,0,0.52,0.00,1.00,,,
,,Control,sulfentrazone,0,CRS-1,1,2,0.5,0.52,0.96,0.04,,,
,,Control,sulfentrazone,0,CRS-1,2,2,0.5,0.52,0.96,0.04,,,
,,Control,sulfentrazone,0,CRS-1,3,2,0.57,0.52,1.00,0.00,,,
6253,106,Spartan 4F,sulfentrazone,35,CRS-1,1,2,0.38,0.52,0.73,0.27,,,
6254,106,Spartan 4F,sulfentrazone,35,CRS-1,2,2,0.31,0.52,0.60,0.40,,,
6255,106,Spartan 4F,sulfentrazone,35,CRS-1,3,2,0.39,0.52,0.75,0.25,,,
6256,107,Spartan 4F,sulfentrazone,70,CRS-1,1,2,0.7,0.52,1.00,0.00,,,
6257,107,Spartan 4F,sulfentrazone,70,CRS-1,2,2,0.25,0.52,0.48,0.52,,,
6258,107,Spartan 4F,sulfentrazone,70,CRS-1,3,2,0.53,0.52,1.00,0.00,,,
6259,108,Spartan 4F,sulfentrazone,140,CRS-1,1,2,0.45,0.52,0.87,0.13,,,
6260,108,Spartan 4F,sulfentrazone,140,CRS-1,2,2,0,0.52,0.00,1.00,,,
6261,108,Spartan 4F,sulfentrazone,140,CRS-1,3,2,0.25,0.52,0.48,0.52,,,
6262,109,Spartan 4F,sulfentrazone,210,CRS-1,1,2,0,0.52,0.00,1.00,,,
6263,109,Spartan 4F,sulfentrazone,210,CRS-1,2,2,0.2,0.52,0.38,0.62,,,
6264,109,Spartan 4F,sulfentrazone,210,CRS-1,3,2,0,0.52,0.00,1.00,,,
6265,110,Spartan 4F,sulfentrazone,280,CRS-1,1,2,0.18,0.52,0.35,0.65,,,
6266,110,Spartan 4F,sulfentrazone,280,CRS-1,2,2,0.13,0.52,0.25,0.75,,,
6267,110,Spartan 4F,sulfentrazone,280,CRS-1,3,2,0,0.52,0.00,1.00,,,
6268,111,Spartan 4F,sulfentrazone,560,CRS-1,1,2,0,0.52,0.00,1.00,,,
6269,111,Spartan 4F,sulfentrazone,560,CRS-1,2,2,0,0.52,0.00,1.00,,,
6270,111,Spartan 4F,sulfentrazone,560,CRS-1,3,2,0,0.52,0.00,1.00,,,
6271,112,Spartan 4F,sulfentrazone,1120,CRS-1,1,2,0,0.52,0.00,1.00,,,
6272,112,Spartan 4F,sulfentrazone,1120,CRS-1,2,2,0,0.52,0.00,1.00,,,
6273,112,Spartan 4F,sulfentrazone,1120,CRS-1,3,2,0,0.52,0.00,1.00,,,
,,Control,flumioxazin,0,CRS-1,1,2,0.5,0.52,0.96,0.04,,,
,,Control,flumioxazin,0,CRS-1,2,2,0.5,0.52,0.96,0.04,,,
,,Control,flumioxazin,0,CRS-1,3,2,0.57,0.52,1.00,0.00,,,
6274,113,Valor SX,flumioxazin,13.4,CRS-1,1,2,0.55,0.52,1.00,0.00,,,
6275,113,Valor SX,flumioxazin,13.4,CRS-1,2,2,0.73,0.52,1.00,0.00,,,
6276,113,Valor SX,flumioxazin,13.4,CRS-1,3,2,0.27,0.52,0.52,0.48,,,
6277,114,Valor SX,flumioxazin,26.8,CRS-1,1,2,0.3,0.52,0.58,0.42,,,
6278,114,Valor SX,flumioxazin,26.8,CRS-1,2,2,0.55,0.52,1.00,0.00,,,
6279,114,Valor SX,flumioxazin,26.8,CRS-1,3,2,0.27,0.52,0.52,0.48,,,
